Datum Zeit; Dresden-Nord CO
15-09-14; 95; 64; n. def.; 50
14-09-14; 49; 40; n. def.; 38
13-09-14; 50; 38; n. def.; 38
12-09-14; 138; 71; n. def.; 39
11-09-14; 85; 63; n. def.; 30
10-09-14; 56; 54; n. def.; 26
09-09-14; 59; 63; n. def.; 32
08-09-14; 110; 71; n. def.; 47
07-09-14; 49; 52; n. def.; 32
06-09-14; 55; 58; n. def.; 38
05-09-14; 100; 69; n. def.; 43
04-09-14; 116; 76; n. def.; 39
03-09-14; 93; 70; n. def.; 26
02-09-14; 98; 66; n. def.; 23
01-09-14; 71; 59; n. def.; 22
31-08-14; 44; 42; n. def.; 14
30-08-14; 49; 47; n. def.; 20
29-08-14; 89; 67; n. def.; 23
28-08-14; 101; 93; n. def.; 20
27-08-14; 63; 63; n. def.; 19
26-08-14; 111; 78; n. def.; 21
25-08-14; 95; 74; n. def.; 17
24-08-14; 23; 30; n. def.; 12
23-08-14; 37; 41; n. def.; 14
22-08-14; 57; 60; n. def.; 18
21-08-14; 51; 59; n. def.; 20
20-08-14; 41; 46; n. def.; 15
19-08-14; 56; 49; n. def.; 16
18-08-14; 44; 40; n. def.; 12
17-08-14; 42; 43; n. def.; 12
16-08-14; 43; 39; n. def.; 13
15-08-14; 84; 64; n. def.; 15
14-08-14; 62; 52; n. def.; 17
13-08-14; 57; 47; n. def.; 16
12-08-14; 72; 63; n. def.; 19
11-08-14; 65; 52; n. def.; 18
10-08-14; 31; 43; n. def.; 23
09-08-14; 35; 39; n. def.; 20
08-08-14; 83; 78; n. def.; 27
07-08-14; 89; 76; n. def.; 27
06-08-14; 72; 69; n. def.; 23
05-08-14; 75; 56; n. def.; 23
04-08-14; 86; 57; n. def.; 21
03-08-14; 32; 38; n. def.; 17
02-08-14; 20; 25; n. def.; 22
01-08-14; 66; 49; n. def.; 24
31-07-14; 46; 49; n. def.; 20
30-07-14; 66; 48; n. def.; 30
29-07-14; 83; 64; n. def.; 36
28-07-14; 72; 59; n. def.; 38
27-07-14; 29; 39; n. def.; 26
26-07-14; 47; 56; n. def.; 24
25-07-14; 102; 59; n. def.; 26
24-07-14; 81; 57; n. def.; 23
23-07-14; 61; 58; n. def.; 27
22-07-14; 56; 63; n. def.; 28
21-07-14; 90; 70; n. def.; 41
20-07-14; 25; 42; n. def.; 25
19-07-14; 47; 74; n. def.; 34
18-07-14; 87; 99; n. def.; 34
17-07-14; 97; 79; n. def.; 32
16-07-14; 73; 76; n. def.; 30
15-07-14; 67; 67; n. def.; 24
14-07-14; 78; 62; n. def.; 19
13-07-14; 41; 41; n. def.; 18
12-07-14; 51; 44; n. def.; 25
11-07-14; 94; 63; n. def.; 27
10-07-14; 87; 53; n. def.; 14
09-07-14; 103; 57; n. def.; n. def.
08-07-14; 89; 59; n. def.; n. def.
07-07-14; 53; 51; n. def.; 19
06-07-14; 30; 32; n. def.; 12
05-07-14; 42; 48; n. def.; 20
04-07-14; 54; 66; n. def.; 26
03-07-14; 79; 87; n. def.; 22
02-07-14; 71; 65; n. def.; 21
01-07-14; 76; 67; n. def.; 20
30-06-14; 75; 58; n. def.; 22
29-06-14; 40; 33; n. def.; 12
28-06-14; 39; 44; n. def.; 17
27-06-14; 86; 84; n. def.; 20
26-06-14; 83; 64; n. def.; 19
25-06-14; 79; 63; n. def.; 19
24-06-14; 53; 48; n. def.; 18
23-06-14; 46; 45; n. def.; 17
22-06-14; 30; 26; n. def.; 12
21-06-14; 38; 32; n. def.; 13
20-06-14; 49; 35; n. def.; 15
19-06-14; 49; 37; n. def.; 21
18-06-14; 69; 63; n. def.; 23
17-06-14; 68; 56; n. def.; 21
16-06-14; 69; 60; n. def.; 21
15-06-14; 37; 40; n. def.; 13
14-06-14; 39; 35; n. def.; 16
13-06-14; 45; 44; n. def.; 22
12-06-14; 39; 43; n. def.; 21
11-06-14; 48; 47; n. def.; 37
10-06-14; 65; 73; n. def.; 36
09-06-14; 25; 42; n. def.; 25
08-06-14; 21; 34; n. def.; 23
07-06-14; 30; 39; n. def.; 20
06-06-14; 88; 62; n. def.; 20
05-06-14; 75; 55; n. def.; 18
04-06-14; 87; 68; n. def.; 25
03-06-14; 71; 50; n. def.; 20
02-06-14; 79; 58; n. def.; 23
01-06-14; 29; 31; n. def.; 20
31-05-14; 36; 35; n. def.; 17
30-05-14; 64; 43; n. def.; 18
29-05-14; 33; 25; n. def.; 11
28-05-14; 123; 58; n. def.; 14
27-05-14; 101; 66; n. def.; 26
26-05-14; 73; 52; n. def.; 27
25-05-14; 32; 37; n. def.; 13
24-05-14; 61; 52; n. def.; 22
23-05-14; 79; 60; n. def.; 32
22-05-14; 41; 44; n. def.; 25
21-05-14; 52; 54; n. def.; 19
20-05-14; 69; 66; n. def.; 24
19-05-14; 76; 53; n. def.; 18
18-05-14; 45; 40; n. def.; 11
17-05-14; 34; 33; n. def.; 17
16-05-14; 53; 44; n. def.; 17
15-05-14; 54; 42; n. def.; 20
14-05-14; 51; 42; n. def.; 19
13-05-14; 72; 50; n. def.; 15
12-05-14; 65; 45; n. def.; 15
11-05-14; 40; 33; n. def.; 12
10-05-14; 43; 38; n. def.; 14
09-05-14; 69; 48; n. def.; 14
08-05-14; 80; 60; n. def.; 21
07-05-14; 82; 64; n. def.; 20
06-05-14; 70; 63; n. def.; 28
05-05-14; 92; 66; n. def.; 28
04-05-14; 32; 31; n. def.; 18
03-05-14; 63; 48; n. def.; 21
02-05-14; 73; 50; n. def.; 24
01-05-14; 36; 46; n. def.; 44
30-04-14; 118; 92; n. def.; 47
29-04-14; 111; 84; n. def.; 42
28-04-14; 86; 60; n. def.; 37
27-04-14; 17; 18; n. def.; 22
26-04-14; 47; 43; n. def.; 31
25-04-14; 75; 58; n. def.; 36
24-04-14; 94; 73; n. def.; 39
23-04-14; 81; 65; n. def.; 31
22-04-14; 88; 68; n. def.; 29
21-04-14; 16; 21; n. def.; 21
20-04-14; 19; 23; n. def.; 29
19-04-14; 48; 48; n. def.; 38
18-04-14; 44; 45; n. def.; 16
17-04-14; 108; 72; n. def.; 25
16-04-14; 90; 62; n. def.; 19
15-04-14; 32; 29; n. def.; 17
14-04-14; 41; 34; n. def.; 22
13-04-14; 31; 32; n. def.; 35
12-04-14; 68; 59; n. def.; 39
11-04-14; 94; 65; n. def.; 26
10-04-14; 48; 42; n. def.; 14
09-04-14; 43; 34; n. def.; 21
08-04-14; 53; 42; n. def.; 33
07-04-14; 87; 61; n. def.; 39
06-04-14; 59; 50; n. def.; 64
05-04-14; 50; 50; n. def.; 58
04-04-14; 84; 63; n. def.; 73
03-04-14; 68; 75; n. def.; 54
02-04-14; 41; 44; n. def.; 55
01-04-14; 109; 85; n. def.; 62
31-03-14; 105; 79; n. def.; 60
30-03-14; 42; 51; n. def.; 52
29-03-14; 60; 56; n. def.; 55
28-03-14; 138; 86; n. def.; 54
27-03-14; 78; 57; n. def.; 39
26-03-14; 59; 46; n. def.; 25
25-03-14; 74; 57; n. def.; 23
24-03-14; 55; 50; n. def.; 20
23-03-14; 38; 35; n. def.; 13
22-03-14; 55; 50; n. def.; 19
21-03-14; 62; 51; n. def.; 24
20-03-14; 74; 55; n. def.; 19
19-03-14; 43; 34; n. def.; 21
18-03-14; 62; 42; n. def.; 38
17-03-14; 35; 28; n. def.; 23
16-03-14; 11; 12; n. def.; 12
15-03-14; 18; 20; n. def.; 36
14-03-14; 124; 82; n. def.; 71
13-03-14; 150; 100; n. def.; 57
12-03-14; 141; 89; n. def.; 64
11-03-14; 121; 87; n. def.; 64
10-03-14; 61; 55; n. def.; 54
09-03-14; 40; 44; n. def.; 68
08-03-14; 105; 71; n. def.; 83
07-03-14; 140; 79; n. def.; 77
06-03-14; 81; 53; n. def.; 92
05-03-14; 77; 56; n. def.; 58
04-03-14; 96; 61; n. def.; 38
03-03-14; 56; 49; n. def.; 40
02-03-14; 68; 59; n. def.; 48
01-03-14; 52; 45; n. def.; 48
28-02-14; 84; 61; n. def.; 51
27-02-14; 92; 67; n. def.; 65
26-02-14; 38; 41; n. def.; 48
25-02-14; 45; 44; n. def.; 44
24-02-14; 53; 46; n. def.; 27
23-02-14; 55; 47; n. def.; 20
22-02-14; 58; 47; n. def.; 19
21-02-14; 88; 54; n. def.; 22
20-02-14; 149; 78; n. def.; 34
19-02-14; 102; 62; n. def.; 33
18-02-14; 60; 49; n. def.; 29
17-02-14; 113; 65; n. def.; 23
16-02-14; 34; 27; n. def.; 10
15-02-14; 22; 27; n. def.; 17
14-02-14; 72; 48; n. def.; 20
13-02-14; 73; 53; n. def.; 26
12-02-14; 109; 65; n. def.; 28
11-02-14; 72; 48; n. def.; 22
10-02-14; 40; 32; n. def.; 15
09-02-14; 55; 47; n. def.; 16
08-02-14; 37; 36; n. def.; 18
07-02-14; 59; 45; n. def.; 31
06-02-14; 93; 61; n. def.; 38
05-02-14; 28; 27; n. def.; 35
04-02-14; 35; 31; n. def.; 32
03-02-14; 30; 27; n. def.; 24
02-02-14; 17; 24; n. def.; 33
01-02-14; 14; 19; n. def.; 33
31-01-14; 55; 41; n. def.; 38
30-01-14; 31; 30; n. def.; 55
29-01-14; 84; 52; n. def.; 75
28-01-14; 112; 79; n. def.; 60
27-01-14; 42; 43; n. def.; 54
26-01-14; 30; 41; n. def.; 66
25-01-14; 47; 46; n. def.; 72
24-01-14; 80; 49; n. def.; 57
23-01-14; 83; 46; n. def.; 44
22-01-14; 124; 56; n. def.; 51
21-01-14; 72; 39; n. def.; 21
20-01-14; 119; 49; n. def.; 22
19-01-14; 29; 24; n. def.; 28
18-01-14; 27; 35; n. def.; 22
17-01-14; 93; 54; n. def.; 42
16-01-14; 56; 46; n. def.; 27
15-01-14; 188; 78; n. def.; 33
14-01-14; 121; 64; n. def.; 49
13-01-14; 88; 57; n. def.; 31
12-01-14; 27; 22; n. def.; 14
11-01-14; 54; 39; n. def.; 14
10-01-14; 60; 38; n. def.; 14
09-01-14; 98; 56; n. def.; 23
08-01-14; 85; 57; n. def.; 26
07-01-14; 125; 65; n. def.; 27
06-01-14; 55; 44; n. def.; 15
05-01-14; 41; 37; n. def.; 18
04-01-14; 32; 32; n. def.; 17
03-01-14; 53; 44; n. def.; 27
02-01-14; 29; 25; n. def.; 34
01-01-14; 29; 27; n. def.; 32

Datum Zeit; Dresden-Bergstraße PM2.5; Dresden-Nord BEN; Dresden-Nord NO; Dresden-Nord NO2
; µg/m³; µg/m³; µg/m³; µg/m³
30-12-14; 20,65; 2,1; 25; 43
29-12-14; 14,59; 1,2; 14; 29
28-12-14; 29,24; 2,6; 17; 23
27-12-14; 14,15; 1,6; 10; 19
26-12-14; 6,13; 1,4; 20; 26
25-12-14; 4,15; 0,8; 9; 15
24-12-14; 3,55; 0,7; 11; 15
23-12-14; 3,75; 0,9; 21; 24
22-12-14; 4,04; 0,8; 17; 22
21-12-14; 6,69; 0,8; 15; 20
20-12-14; 5,33; 0,9; 15; 22
19-12-14; 4,84; 0,8; 29; 31
18-12-14; 6,52; 1,6; 47; 40
17-12-14; 10,30; 1,3; 37; 41
16-12-14; 9,22; 1,7; 49; 47
15-12-14; 10,77; 2,3; 71; 47
14-12-14; 12,51; 1,3; 19; 33
13-12-14; 11,58; 1,2; 25; 46
12-12-14; 6,11; 1,0; 32; 39
11-12-14; 8,27; 1,4; 45; 45
10-12-14; 19,03; 2,1; 34; 44
09-12-14; 24,24; 3,3; 82; 47
08-12-14; n. def.; 2,1; 62; 49
07-12-14; n. def.; 2,6; 35; 41
06-12-14; n. def.; 3,7; 58; 34
05-12-14; 34,07; 3,2; 63; 37
04-12-14; 30,61; 3,0; 29; 30
03-12-14; 50,04; 3,2; 18; 26
02-12-14; 35,32; 2,5; 12; 21
01-12-14; 32,67; 2,4; 13; 20
30-11-14; 27,39; 2,8; 9; 16
29-11-14; 23,39; 2,7; 12; 20
28-11-14; 20,12; 2,3; 21; 24
27-11-14; 22,05; 2,1; 15; 20
26-11-14; 21,18; 2,2; 39; 34
25-11-14; 21,94; n. def.; 55; 38
24-11-14; 25,77; n. def.; 53; 38
23-11-14; 22,80; 2,1; 8; 17
22-11-14; 20,47; 1,6; 12; 21
21-11-14; 18,04; n. def.; 25; 34
20-11-14; 16,86; 2,6; 50; 22
19-11-14; 11,90; 2,6; 22; 17
18-11-14; 24,61; 2,8; 14; 23
17-11-14; 17,37; 1,9; 35; 29
16-11-14; 13,77; 1,5; 15; 23
15-11-14; 21,47; 1,6; 14; 21
14-11-14; 23,89; 2,2; 41; 34
13-11-14; 23,50; 3,2; 92; 32
12-11-14; 28,36; 2,4; 64; 37
11-11-14; 22,44; 2,7; 67; 30
10-11-14; 23,94; 4,3; 144; 44
09-11-14; 14,71; 2,3; 45; 28
08-11-14; 16,20; 2,0; 38; 40
07-11-14; 29,22; 1,8; 42; 40
06-11-14; 29,52; 1,4; 59; 48
05-11-14; 21,30; 1,8; 50; 39
04-11-14; 30,08; 1,7; 16; 25
03-11-14; 19,64; 1,9; 15; 21
02-11-14; 21,04; 2,2; 17; 31
01-11-14; 35,64; 2,5; 26; 34
31-10-14; 38,12; 2,2; 18; 33
30-10-14; 39,90; 2,4; 50; 40
29-10-14; 28,81; 2,0; 30; 32
28-10-14; 22,38; 1,7; 17; 28
27-10-14; 21,19; 1,4; 17; 26
26-10-14; 28,85; 1,9; 13; 24
25-10-14; 21,79; 1,7; 13; 23
24-10-14; 18,31; 1,3; 21; 32
23-10-14; 21,40; 1,0; 10; 25
22-10-14; 7,08; 0,7; n. def.; n. def.
21-10-14; 8,72; 1,1; 29; 38
20-10-14; 7,47; 1,0; 31; 35
19-10-14; 12,71; 1,4; 11; 23
18-10-14; 13,46; 1,5; 20; 28
17-10-14; 12,71; 1,6; 51; 40
16-10-14; 12,08; 1,9; 45; 37
15-10-14; 13,22; 1,6; 30; 40
14-10-14; 13,53; 1,7; 46; 43
13-10-14; 18,10; 1,5; 26; 30
12-10-14; 12,27; 1,4; 17; 25
11-10-14; 28,70; 1,6; 17; 27
10-10-14; 24,11; 1,8; 32; 34
09-10-14; 20,68; 1,3; 11; 20
08-10-14; 26,19; 1,6; 20; 27
07-10-14; 31,47; 1,2; 7; 19
06-10-14; 27,76; 1,6; 20; 30
05-10-14; 27,80; 2,0; 16; 22
04-10-14; 25,68; 1,9; 11; 24
03-10-14; 22,52; 1,7; 10; 20
02-10-14; 32,29; 1,8; 33; 36
01-10-14; 27,98; 1,9; 36; 38
30-09-14; 21,01; 2,1; 38; 40
29-09-14; 20,12; 1,5; 18; 37
28-09-14; 14,80; 1,3; 9; 20
27-09-14; 13,24; 1,4; 20; 29
26-09-14; 12,23; 1,2; 38; 38
25-09-14; 13,44; 1,5; 40; 44
24-09-14; 13,57; 1,3; 19; 32
23-09-14; 8,40; 1,4; 34; 36
22-09-14; 11,88; 0,7; 21; 27
21-09-14; 13,26; 1,1; 13; 28
20-09-14; 15,31; 1,6; 15; 32
19-09-14; 21,48; 1,3; 13; 32
18-09-14; 16,50; 1,2; 11; 29
17-09-14; 16,62; 1,3; 13; 30
16-09-14; 24,14; 1,5; 17; 25
15-09-14; 30,33; 1,5; 12; 26
14-09-14; 25,87; 1,5; 17; 30
13-09-14; 24,47; 1,6; 15; 29
12-09-14; 25,97; 1,4; 16; 26
11-09-14; 18,27; 0,8; 12; 19
10-09-14; 15,50; 1,1; 23; 37
09-09-14; 20,31; 1,2; n. def.; n. def.
08-09-14; 30,52; 1,5; n. def.; n. def.
07-09-14; 21,07; 1,6; 10; 28
06-09-14; 24,41; 1,9; 12; 36
05-09-14; 25,78; 1,9; 23; 28
04-09-14; 25,02; 1,5; 9; 22
03-09-14; 16,17; 1,2; 13; 23
02-09-14; 13,72; 1,1; 23; 27
01-09-14; 12,22; n. def.; n. def.; n. def.
31-08-14; 8,54; n. def.; n. def.; n. def.
30-08-14; 11,24; n. def.; n. def.; n. def.
29-08-14; 13,51; 1,4; 17; 41
28-08-14; 10,82; 1,3; 19; 38
27-08-14; 10,69; 1,4; 24; 39
26-08-14; 13,51; 1,1; 16; 30
25-08-14; 9,55; 1,2; 22; 33
24-08-14; 7,71; 1,0; 11; 24
23-08-14; 7,53; 1,1; 10; 26
22-08-14; 9,45; 1,3; 21; 39
21-08-14; 9,66; 1,3; 21; 37
20-08-14; 7,54; 1,0; 20; 32
19-08-14; 6,75; 1,1; 23; 32
18-08-14; 5,72; 1,0; 27; 35
17-08-14; 6,40; 1,1; 15; 26
16-08-14; 6,44; 0,8; 13; 24
15-08-14; 7,03; 1,0; 24; 38
14-08-14; 8,02; 1,1; 22; 31
13-08-14; 8,23; n. def.; 12; 26
12-08-14; 8,42; 0,8; 20; 30
11-08-14; 7,78; 0,8; 22; 35
10-08-14; 10,36; 0,9; 8; 23
09-08-14; 10,31; 0,9; 9; 27
08-08-14; 14,74; 0,9; 15; 25
07-08-14; 15,46; 0,9; 11; 31
06-08-14; 13,71; 0,7; 12; 24
05-08-14; 12,38; 0,8; 17; 31
04-08-14; 10,67; 0,8; 15; 30
03-08-14; 9,37; 0,9; 7; 24
02-08-14; 15,10; 0,7; 6; 17
01-08-14; 12,25; 0,8; 13; 22
31-07-14; 9,83; 0,7; 15; 28
30-07-14; 19,09; 1,0; 20; 34
29-07-14; n. def.; 0,9; 11; 33
28-07-14; 23,61; 0,8; 12; 26
27-07-14; 15,29; 1,0; 10; 29
26-07-14; 14,00; 1,0; 10; 23
25-07-14; 14,00; 1,1; 28; 30
24-07-14; 13,31; 0,6; 7; 23
23-07-14; 12,98; 0,5; 5; 20
22-07-14; 14,05; 0,5; 3; 20
21-07-14; 27,27; 1,0; 19; 39
20-07-14; 17,69; 0,8; 5; 20
19-07-14; 23,90; 0,8; 9; 30
18-07-14; 22,53; 1,1; 16; 41
17-07-14; 18,80; 1,1; 18; 35
16-07-14; 16,94; 0,9; 16; 38
15-07-14; 12,86; n. def.; 16; 37
14-07-14; 8,72; n. def.; 19; 38
13-07-14; 9,17; 1,1; 7; 25
12-07-14; 10,85; 1,1; 13; 29
11-07-14; 11,77; 1,2; 24; 40
10-07-14; 6,83; 0,9; 25; 31
09-07-14; 19,07; 0,9; 20; 32
08-07-14; 31,07; 0,6; 6; 27
07-07-14; 9,83; 0,5; 14; 34
06-07-14; 6,99; 0,5; 4; 19
05-07-14; 10,43; 0,7; 4; 27
04-07-14; 11,08; 0,7; 6; 32
03-07-14; 11,05; 0,9; 13; 39
02-07-14; 9,86; 0,8; 18; 38
01-07-14; 8,99; 0,7; 16; 36
30-06-14; 10,90; 0,8; 21; 36
29-06-14; 7,01; 0,5; 8; 23
28-06-14; 9,37; 0,8; 5; 28
27-06-14; 11,87; 0,9; 10; 32
26-06-14; 10,39; 0,7; 15; 31
25-06-14; 9,77; 0,7; 15; 34
24-06-14; 8,91; 0,7; 16; 32
23-06-14; 7,01; 0,6; 18; 34
22-06-14; 5,70; 0,9; 9; 21
21-06-14; 6,12; 0,6; 12; 22
20-06-14; 6,39; 0,7; 22; 27
19-06-14; 9,74; 0,7; 21; 30
18-06-14; 12,90; 0,9; 13; 32
17-06-14; 10,89; 0,8; 17; 34
16-06-14; n. def.; 0,8; 18; 31
15-06-14; 6,87; 0,9; 9; 26
14-06-14; 6,54; 0,7; 12; 28
13-06-14; 9,31; 0,7; 18; 36
12-06-14; 9,68; 0,6; n. def.; n. def.
11-06-14; 21,75; 0,8; 12; 40
10-06-14; 19,63; 0,8; 10; 38
09-06-14; 14,28; 0,9; 2; 27
08-06-14; 13,01; 0,8; 2; 22
07-06-14; 11,05; 0,7; 3; 24
06-06-14; 10,06; 0,9; 9; 29
05-06-14; 8,62; 0,9; 22; 41
04-06-14; 13,56; 0,9; 11; 32
03-06-14; 10,15; 0,8; 19; 34
02-06-14; 12,81; 0,8; 11; 29
01-06-14; 9,16; 0,9; 8; 30
31-05-14; 9,43; 1,2; 14; 33
30-05-14; 9,02; 0,9; 14; 31
29-05-14; 4,32; 0,5; 3; 13
28-05-14; 7,99; 0,6; 10; 20
27-05-14; 14,67; 0,7; 11; 37
26-05-14; 11,74; 0,7; 10; 23
25-05-14; 8,09; 0,9; 6; 24
24-05-14; 12,97; 1,1; 12; 35
23-05-14; 14,42; 1,0; 18; 43
22-05-14; 14,61; 0,7; 5; 23
21-05-14; 10,89; 0,9; 9; 34
20-05-14; 12,69; 1,2; 9; 38
19-05-14; 11,54; 1,0; 14; 28
18-05-14; 5,90; 1,0; 18; 32
17-05-14; 8,47; 0,8; 13; 31
16-05-14; 7,80; 0,6; 13; 23
15-05-14; 7,22; 0,7; 16; 29
14-05-14; 6,01; 0,8; 18; 34
13-05-14; 7,08; 1,0; 22; 36
12-05-14; 6,14; 1,0; 24; 34
11-05-14; 4,33; 0,9; 11; 25
10-05-14; 5,72; 0,8; 10; 28
09-05-14; 7,00; 1,0; 24; 37
08-05-14; 8,06; 1,1; 26; 42
07-05-14; 8,87; n. def.; 23; 48
06-05-14; 14,48; n. def.; 10; 38
05-05-14; 13,63; 0,8; 14; 33
04-05-14; 9,41; 1,2; 12; 26
03-05-14; 11,81; 1,2; 12; 27
02-05-14; 14,20; 0,8; 4; 18
01-05-14; 28,65; 1,7; 7; 33
30-04-14; 27,95; 1,3; 14; 41
29-04-14; 21,88; 1,4; 17; 34
